40.580	40.158	41.061	41.373	40.603	40.813	40.949	41.470	42.059	42.948	43.269	43.182	42.792	41.000	40.050	39.749	39.720	39.555	39.485	39.711	42.691	44.608	43.539	41.312	40.435	39.758	39.772	39.338	39.871	39.772	39.782	39.923	40.186	40.012	40.172	39.975	40.106	39.857	39.946	40.528	41.572	42.994	44.889	45.322	45.277	43.899	42.916	44.463	44.118	42.087	40.869	40.514	40.303	40.233	40.369	40.285	40.242	40.209	40.275	40.017	39.777	39.805	39.881	40.659	42.599	45.969	47.121	47.325	45.628	41.702	40.238	39.758	40.167	42.695	44.513	44.127	41.679	40.388	40.144	39.843	39.499	39.706	40.097	40.130	40.106	40.087	40.008	39.937	39.848	39.890	39.758	39.763	39.815	39.805	39.866	39.838	39.772	39.819	39.749	40.181	42.391	43.758	43.548	43.269	42.668	41.851	41.349	41.391	41.228	40.967	40.795	40.921	41.526	43.255	45.065	46.247	49.716	53.577	57.348	60.711	65.107	64.743	62.526	59.251	56.272	52.812	49.899	48.548	47.520	46.247	45.790	46.479	45.906	45.686	45.565	45.817	46.139	46.309	47.014	47.050	43.443	41.428	40.832	40.177	39.970	39.409	39.125	39.121	39.848	40.327	40.327	40.753	42.174	43.630	44.177	44.798	45.038	45.592	46.050	46.215
40.566	40.580	41.414	41.999	41.568	42.087	42.488	43.452	44.350	45.853	46.573	46.484	45.906	42.045	40.092	39.942	39.833	39.697	39.603	39.890	42.631	44.626	43.489	41.280	40.491	39.518	39.782	39.296	40.087	39.852	40.144	40.116	40.214	40.308	39.913	39.975	40.163	40.425	41.354	42.714	44.880	46.711	47.121	46.952	46.618	44.771	42.976	44.463	44.254	42.073	40.818	40.402	40.275	40.500	40.481	40.421	40.425	40.364	40.219	39.871	39.395	39.390	40.087	42.184	45.808	47.209	47.591	46.983	45.146	41.382	40.261	39.805	40.191	42.796	44.567	44.113	41.962	40.612	40.228	39.678	39.234	39.645	40.106	40.163	40.134	39.975	40.073	39.824	39.805	39.786	39.716	39.683	39.763	39.805	39.852	39.678	39.735	39.777	39.650	40.069	42.364	43.790	43.493	43.058	43.054	42.695	42.271	42.128	41.670	41.572	41.382	41.410	43.164	46.148	49.241	51.456	56.703	61.529	61.805	62.530	66.441	68.655	68.586	68.624	67.063	59.059	54.004	50.926	49.394	47.551	46.452	47.586	46.260	45.691	45.812	45.623	45.942	47.267	48.134	49.843	44.404	41.651	40.944	40.308	39.833	39.546	39.106	39.168	39.829	40.186	40.369	40.622	42.276	43.667	44.304	44.839	45.101	44.984	45.493	46.144
41.173	41.577	42.635	43.726	43.543	44.472	45.736	46.760	46.867	46.800	47.001	46.640	45.978	42.156	40.059	40.050	39.862	39.631	39.357	39.815	42.668	44.599	43.607	41.391	40.608	39.791	40.022	39.801	40.059	40.369	40.167	40.449	40.205	40.003	39.885	40.083	41.089	42.470	44.812	46.644	46.978	46.591	46.448	46.001	46.121	44.712	43.273	44.748	44.413	42.230	40.827	40.552	40.463	40.743	40.683	40.486	40.650	40.392	40.036	39.485	39.333	39.687	41.679	45.776	47.582	48.011	47.940	46.394	44.676	41.623	40.256	39.810	40.167	42.842	44.739	44.227	42.082	40.626	39.965	39.234	39.092	39.824	40.087	40.256	40.045	39.970	40.036	39.965	39.866	39.725	39.829	39.716	39.815	39.829	39.777	39.843	39.819	39.796	39.706	40.134	42.456	43.808	43.484	42.654	43.196	43.808	44.218	43.251	42.640	42.414	42.253	43.406	46.470	50.077	51.327	52.565	56.910	59.932	59.377	60.839	63.623	66.542	67.032	66.808	67.329	66.936	60.582	53.560	51.890	49.616	47.754	48.618	47.032	45.781	46.265	46.233	46.193	46.309	47.236	48.434	44.222	41.623	41.210	40.659	40.495	39.579	39.390	39.149	40.125	40.383	40.519	40.795	42.400	43.835	44.340	45.002	45.245	44.807	44.581	45.335
42.704	43.457	44.902	46.693	47.617	47.662	47.174	46.961	46.640	46.292	46.251	46.005	45.390	42.068	40.172	40.050	39.791	39.532	39.367	39.654	42.474	44.694	43.667	41.391	40.631	39.961	40.102	39.937	40.116	40.453	40.205	40.280	39.979	40.012	40.280	41.452	43.822	46.466	47.072	47.484	47.387	46.626	46.081	45.781	46.095	45.038	43.420	44.839	44.526	42.442	41.205	40.846	40.860	41.065	40.963	41.047	41.028	40.687	40.087	39.857	39.819	41.107	45.137	47.436	47.847	47.803	47.551	46.113	45.164	41.619	40.275	39.782	40.228	42.920	44.717	44.363	42.050	40.612	39.579	39.300	39.513	39.989	40.120	40.069	39.895	39.885	39.904	39.862	39.603	39.678	39.697	39.753	39.815	39.815	39.852	39.711	39.702	39.833	39.683	40.125	42.465	43.913	43.434	42.174	43.191	44.250	44.807	45.335	44.390	43.703	43.899	45.498	48.702	50.749	50.944	52.420	56.160	57.315	56.123	57.537	60.723	62.856	64.096	63.137	63.197	62.590	61.229	56.289	53.318	51.478	49.232	49.877	48.328	47.480	47.209	47.750	46.974	46.774	46.260	46.430	44.866	42.340	41.795	41.103	40.715	40.097	39.428	39.281	40.200	40.538	40.720	41.089	42.787	43.968	44.744	45.178	45.385	44.834	44.204	44.277
45.439	47.294	48.262	48.403	48.579	47.971	46.783	46.475	46.385	46.135	45.363	44.690	44.644	41.939	40.022	39.824	39.588	39.381	39.163	39.423	42.525	44.762	43.653	41.363	40.533	40.209	40.120	40.252	40.533	40.636	40.467	40.177	40.355	41.112	42.603	45.254	46.461	46.452	46.470	47.281	47.010	45.992	46.104	46.215	45.776	45.358	44.181	45.214	44.721	42.957	42.059	41.730	41.994	42.091	42.036	41.994	41.679	41.400	41.242	41.131	41.698	44.486	47.045	47.400	47.254	46.827	46.582	46.095	44.916	41.521	40.224	39.838	40.299	43.012	44.825	44.458	41.901	40.144	39.683	39.546	39.579	40.069	40.167	40.078	39.993	39.932	39.937	39.796	39.593	39.612	39.692	39.758	39.768	39.659	39.735	39.725	39.683	39.805	39.579	40.153	42.553	43.981	43.534	42.040	43.260	44.213	45.196	45.637	45.920	46.180	46.095	47.387	48.711	49.262	49.468	50.645	52.919	53.826	53.255	54.522	57.005	58.276	58.901	58.766	57.915	56.732	55.318	54.450	53.522	52.685	51.546	51.723	50.051	50.004	48.570	49.171	48.486	47.214	46.300	46.081	45.929	44.563	42.939	42.082	41.289	40.547	39.848	39.673	40.505	40.813	41.396	41.549	43.127	44.359	44.907	45.299	45.399	44.943	44.281	43.872
46.925	47.072	47.489	47.887	47.666	46.649	45.457	44.970	45.502	46.014	44.997	44.545	44.427	41.772	39.848	39.518	39.296	39.409	38.969	39.139	42.456	44.757	43.776	41.637	40.477	40.701	40.486	40.664	40.757	40.481	40.402	41.154	42.123	44.685	46.045	46.153	46.090	46.081	45.884	46.479	46.184	43.949	45.974	46.184	45.457	45.390	45.160	45.453	45.281	44.445	43.845	43.712	43.790	43.867	43.639	43.594	43.543	43.315	43.402	44.150	45.426	47.227	47.533	47.365	46.519	45.758	46.041	45.718	44.617	41.442	40.144	39.805	40.547	42.966	44.898	44.359	41.707	39.937	39.801	40.045	39.998	40.036	40.073	39.979	39.942	39.937	39.857	39.659	39.636	39.720	39.687	39.669	39.768	39.669	39.697	39.687	39.716	39.659	39.508	40.111	42.529	43.999	43.475	41.901	43.118	44.077	44.943	45.457	45.790	46.327	46.716	47.458	48.178	48.482	48.548	49.188	51.426	52.356	51.512	50.494	52.582	54.581	54.916	55.460	55.552	55.327	54.916	54.719	53.560	52.561	52.727	54.092	52.778	52.403	49.995	49.538	48.785	48.280	46.952	46.300	45.623	45.187	44.236	43.021	42.077	41.089	40.519	40.073	40.781	41.112	42.257	42.870	43.813	44.762	45.106	45.335	45.394	44.780	44.154	43.904
46.421	45.965	45.888	45.893	45.119	43.949	43.301	44.821	44.644	45.286	45.033	44.191	44.122	41.456	39.541	39.357	39.485	39.371	39.045	39.305	42.391	44.712	43.954	41.609	40.524	40.921	41.112	40.650	40.589	40.897	41.424	43.626	45.637	45.920	46.202	46.184	46.314	45.790	45.245	44.739	43.694	43.543	45.691	46.242	45.254	44.988	44.481	45.164	44.884	43.781	42.727	42.354	42.340	42.294	42.045	41.851	41.901	41.651	41.980	44.345	46.676	47.374	47.507	47.161	45.767	45.263	45.412	45.516	44.531	41.354	40.224	39.862	40.570	43.026	44.952	44.363	41.526	40.139	39.801	39.470	39.640	40.022	40.036	40.003	40.012	40.003	39.904	39.621	39.499	39.687	39.697	39.716	39.725	39.659	39.786	39.749	39.659	39.631	39.499	40.083	42.571	44.009	43.534	41.911	42.681	43.383	44.191	44.748	45.376	45.736	46.202	46.729	47.218	47.502	47.869	48.368	49.607	50.238	49.271	49.022	50.818	52.258	52.821	52.855	53.284	53.594	53.936	53.906	52.608	51.448	52.574	53.534	55.343	53.733	50.373	49.664	49.000	48.337	47.728	46.184	45.209	44.893	44.599	43.863	43.347	42.566	41.382	40.711	41.368	41.698	43.040	43.740	44.436	44.785	45.056	45.466	45.471	44.975	44.154	43.940
45.799	45.011	42.377	42.359	42.387	42.576	41.442	44.658	43.040	43.968	45.272	44.313	44.013	41.368	39.452	39.518	39.390	39.253	39.021	39.428	42.133	44.708	43.995	41.623	41.140	40.972	41.019	40.991	41.312	42.281	44.422	44.943	44.943	44.952	45.538	45.673	45.466	45.601	44.771	43.287	42.847	44.486	45.173	45.965	45.124	44.104	42.626	44.712	44.843	43.205	41.503	40.416	40.608	40.500	40.322	40.064	40.449	40.331	41.846	45.516	46.229	46.533	46.274	45.619	44.884	45.137	45.087	45.353	44.422	41.340	40.280	39.918	40.617	42.842	45.011	44.236	41.354	39.984	39.692	39.404	39.603	40.031	40.073	39.956	40.036	39.951	39.904	39.669	39.636	39.546	39.735	39.584	39.673	39.716	39.711	39.683	39.730	39.621	39.579	40.125	42.658	44.086	43.635	41.818	42.225	42.695	43.562	44.141	44.717	45.191	45.394	45.826	46.153	46.184	46.667	47.693	48.337	48.086	47.639	48.174	49.546	50.333	50.982	51.155	51.241	50.926	51.589	50.853	50.238	50.173	51.538	52.655	54.374	53.280	50.177	49.144	48.680	48.090	47.090	45.650	43.689	43.712	43.822	44.118	43.835	43.406	42.672	41.786	42.059	42.377	43.406	44.013	44.554	45.218	45.363	45.444	45.561	44.929	44.300	43.945
44.526	44.681	41.093	41.897	42.465	42.050	41.131	44.513	42.253	42.479	45.484	44.209	43.949	41.517	39.381	39.437	39.234	39.083	38.950	39.116	42.197	44.771	44.109	41.767	41.373	41.331	41.985	42.520	44.300	44.848	44.916	44.585	44.331	44.399	44.821	44.902	44.295	45.286	45.417	43.113	42.271	45.236	44.853	45.960	45.151	43.831	42.184	45.011	46.537	46.537	42.773	40.580	40.425	40.406	40.285	40.331	40.463	41.966	44.979	45.534	45.718	45.597	44.979	44.163	45.191	45.074	45.083	45.417	44.413	41.387	40.299	39.993	40.102	42.847	45.011	44.386	41.605	40.256	39.706	39.584	39.654	40.078	40.153	39.993	40.078	39.965	39.881	39.824	39.650	39.636	39.777	39.711	39.819	39.848	39.852	39.706	39.678	39.720	39.626	40.083	42.755	44.227	43.635	41.966	42.022	42.331	42.893	43.694	44.336	44.816	45.006	45.245	45.308	45.507	45.749	47.018	47.772	47.241	46.934	47.205	47.984	48.544	49.311	49.232	49.214	49.249	49.603	49.114	48.829	49.297	50.918	52.001	52.766	52.518	49.607	48.640	48.165	47.785	46.702	45.196	41.864	41.354	42.658	43.420	44.136	43.936	43.122	42.796	42.755	43.086	44.186	44.377	44.875	45.385	45.394	45.606	45.673	44.988	44.381	44.013
42.359	45.155	41.809	41.939	42.971	41.340	41.340	44.735	42.962	42.114	45.597	44.340	43.890	41.623	39.513	39.503	39.333	39.248	39.059	39.272	42.216	44.767	44.277	42.054	41.966	42.819	44.513	45.879	45.893	45.870	45.317	44.767	43.886	44.136	43.931	43.840	43.191	43.931	45.552	42.737	41.744	45.493	44.635	45.610	45.290	43.826	42.230	46.528	50.412	49.144	43.081	40.706	40.561	40.402	40.430	40.163	41.837	45.430	46.171	46.323	46.220	45.556	43.999	44.231	45.471	45.106	44.898	45.399	44.517	41.507	40.491	40.116	39.975	42.879	45.137	44.422	41.716	40.238	39.758	39.636	39.890	40.294	40.270	40.392	40.275	40.172	40.148	40.092	39.993	40.139	39.918	40.069	40.097	40.214	40.097	40.125	40.102	40.092	40.026	40.603	43.131	44.622	43.890	42.234	42.036	42.479	42.746	43.324	43.867	44.268	44.526	44.635	44.631	45.033	45.426	45.933	46.546	46.680	46.336	46.247	46.515	46.649	47.027	47.312	47.799	47.962	48.165	47.515	48.002	48.868	50.481	51.555	52.382	51.718	49.354	48.438	48.064	47.662	46.363	44.794	41.712	40.186	40.383	42.087	43.164	43.940	44.159	43.131	43.186	44.036	44.825	45.101	45.250	45.484	45.408	45.686	45.700	45.002	44.322	43.899
