Date_Time,PAR,RH,Temp,VWC
2019-12-09 17:40:00,672,0.29,41.3,0.422
2019-12-09 17:41:00,675.7,0.29,41.4,0.421
2019-12-09 17:42:00,672,0.29,41.4,0.421
2019-12-09 17:43:00,662.8,0.29,41.4,0.421
2019-12-09 17:44:00,534.7,0.29,41.3,0.421
2019-12-09 17:45:00,336.9,0.29,41.2,0.421
2019-12-09 17:46:00,219.7,0.29,41,0.421
2019-12-09 17:47:00,241.7,0.29,41,0.421
2019-12-09 17:48:00,280.2,0.29,40.8,0.42
2019-12-09 17:49:00,252.7,0.3,40.7,0.42
2019-12-09 17:50:00,357.1,0.3,40.7,0.419
2019-12-09 17:51:00,490.7,0.3,40.7,0.419
2019-12-09 17:52:00,531,0.3,40.6,0.419
2019-12-09 17:53:00,527.3,0.3,40.5,0.419
2019-12-09 17:54:00,531,0.3,40.5,0.419
2019-12-09 17:55:00,521.9,0.3,40.5,0.419
2019-12-09 17:56:00,510.9,0.3,40.5,0.419
2019-12-09 17:57:00,488.9,0.3,40.5,0.419
2019-12-09 17:58:00,401,0.3,40.5,0.419
2019-12-09 17:59:00,293,0.3,40.5,0.418
2019-12-09 18:00:00,223.4,0.3,40.4,0.418
2019-12-09 18:01:00,278.3,0.3,40.3,0.418
2019-12-09 18:02:00,404.7,0.3,40.3,0.417
2019-12-09 18:03:00,509,0.3,40.3,0.417
2019-12-09 18:04:00,521.9,0.3,40.2,0.417
2019-12-09 18:05:00,507.2,0.3,40.1,0.417
2019-12-09 18:06:00,479.7,0.3,40.1,0.417
2019-12-09 18:07:00,419.3,0.31,40,0.417
2019-12-09 18:08:00,325.9,0.31,40,0.417
2019-12-09 18:09:00,305.8,0.31,39.9,0.417
2019-12-09 18:10:00,336.9,0.31,39.8,0.416
2019-12-09 18:11:00,362.5,0.31,39.8,0.416
2019-12-09 18:12:00,406.5,0.31,39.8,0.416
2019-12-09 18:13:00,424.8,0.31,39.8,0.416
2019-12-09 18:14:00,428.5,0.31,39.7,0.416
2019-12-09 18:15:00,432.1,0.31,39.7,0.416
2019-12-09 18:16:00,371.7,0.32,39.7,0.416
2019-12-09 18:17:00,245.4,0.31,39.7,0.416
2019-12-09 18:18:00,194.1,0.32,39.7,0.416
2019-12-09 18:19:00,243.5,0.32,39.6,0.416
2019-12-09 18:20:00,362.5,0.31,39.5,0.416
2019-12-09 18:21:00,399.2,0.31,39.4,0.416
2019-12-09 18:22:00,377.2,0.32,39.4,0.416
2019-12-09 18:23:00,388.2,0.32,39.3,0.416
2019-12-09 18:24:00,408.3,0.32,39.3,0.415
2019-12-09 18:25:00,402.8,0.32,39.3,0.415
2019-12-09 18:26:00,388.2,0.32,39.3,0.415
2019-12-09 18:27:00,377.2,0.32,39.3,0.414
2019-12-09 18:28:00,375.4,0.32,39.2,0.414
2019-12-09 18:29:00,313.1,0.32,39.2,0.414
2019-12-09 18:30:00,172.1,0.32,39,0.414
2019-12-09 18:31:00,329.6,0.32,38.9,0.414
2019-12-09 18:32:00,278.3,0.32,38.8,0.414
2019-12-09 18:33:00,188.6,0.33,38.7,0.414
2019-12-09 18:34:00,152,0.33,38.6,0.414
2019-12-09 18:35:00,219.7,0.33,38.6,0.414
2019-12-09 18:36:00,320.4,0.33,38.5,0.413
2019-12-09 18:37:00,335.1,0.33,38.5,0.412
2019-12-09 18:38:00,313.1,0.34,38.4,0.412
2019-12-09 18:39:00,225.2,0.33,38.3,0.412
2019-12-09 18:40:00,153.8,0.33,38.2,0.412
2019-12-09 18:41:00,148.3,0.33,38.1,0.412
2019-12-09 18:42:00,142.8,0.34,38,0.412
2019-12-09 18:43:00,184.9,0.33,38,0.412
2019-12-09 18:44:00,254.5,0.33,37.9,0.412
2019-12-09 18:45:00,269.2,0.34,37.8,0.412
2019-12-09 18:46:00,260,0.34,37.7,0.412
2019-12-09 18:47:00,247.2,0.35,37.7,0.412
2019-12-09 18:48:00,245.4,0.35,37.6,0.412
2019-12-09 18:49:00,236.2,0.34,37.5,0.412
2019-12-09 18:50:00,228.9,0.35,37.5,0.412
2019-12-09 18:51:00,212.4,0.34,37.4,0.412
2019-12-09 18:52:00,212.4,0.34,37.3,0.411
2019-12-09 18:53:00,205.1,0.35,37.2,0.411
2019-12-09 18:54:00,186.8,0.35,37.1,0.411
2019-12-09 18:55:00,141,0.36,36.9,0.411
2019-12-09 18:56:00,142.8,0.36,36.8,0.411
2019-12-09 18:57:00,89.7,0.36,36.8,0.411
2019-12-09 18:58:00,100.7,0.36,36.6,0.411
2019-12-09 18:59:00,76.9,0.36,36.5,0.411
2019-12-09 19:00:00,91.6,0.36,36.4,0.411
2019-12-09 19:01:00,95.2,0.37,36.3,0.41
2019-12-09 19:02:00,93.4,0.37,36.2,0.41
2019-12-09 19:03:00,93.4,0.37,36.1,0.409
2019-12-09 19:04:00,91.6,0.37,36,0.409
2019-12-09 19:05:00,89.7,0.37,36,0.409
2019-12-09 19:06:00,87.9,0.37,35.9,0.409
2019-12-09 19:07:00,87.9,0.37,35.8,0.409
2019-12-09 19:08:00,86.1,0.38,35.8,0.409
2019-12-09 19:09:00,80.6,0.38,35.7,0.409
2019-12-09 19:10:00,56.8,0.38,35.7,0.409
2019-12-09 19:11:00,73.2,0.38,35.6,0.409
2019-12-09 19:12:00,78.7,0.38,35.5,0.409
2019-12-09 19:13:00,75.1,0.38,35.5,0.409
2019-12-09 19:14:00,75.1,0.38,35.5,0.409
2019-12-09 19:15:00,73.2,0.38,35.4,0.409
2019-12-09 19:16:00,71.4,0.38,35.4,0.409
2019-12-09 19:17:00,69.6,0.39,35.3,0.409
2019-12-09 19:18:00,67.7,0.39,35.3,0.408
2019-12-09 19:19:00,65.9,0.39,35.2,0.408
2019-12-09 19:20:00,64.1,0.39,35.1,0.408
2019-12-09 19:21:00,62.3,0.39,35.1,0.408
2019-12-09 19:22:00,60.4,0.39,35,0.407
2019-12-09 19:23:00,58.6,0.39,35,0.407
2019-12-09 19:24:00,54.9,0.39,34.9,0.407
2019-12-09 19:25:00,47.6,0.39,34.8,0.407
2019-12-09 19:26:00,53.1,0.39,34.8,0.407
2019-12-09 19:27:00,51.3,0.39,34.7,0.407
2019-12-09 19:28:00,49.4,0.39,34.7,0.407
2019-12-09 19:29:00,49.4,0.39,34.6,0.407
2019-12-09 19:30:00,47.6,0.39,34.5,0.407
2019-12-09 19:31:00,42.1,0.39,34.4,0.407
2019-12-09 19:32:00,40.3,0.39,34.3,0.406
2019-12-09 19:33:00,42.1,0.39,34.2,0.406
2019-12-09 19:34:00,40.3,0.4,34.1,0.406
2019-12-09 19:35:00,38.5,0.4,34,0.406
2019-12-09 19:36:00,36.6,0.4,33.9,0.406
2019-12-09 19:37:00,34.8,0.4,33.8,0.406
2019-12-09 19:38:00,33,0.4,33.7,0.406
2019-12-09 19:39:00,31.1,0.41,33.6,0.406
2019-12-09 19:40:00,31.1,0.41,33.5,0.406
2019-12-09 19:41:00,29.3,0.41,33.5,0.406
2019-12-09 19:42:00,27.5,0.41,33.4,0.406
2019-12-09 19:43:00,25.6,0.42,33.3,0.406
2019-12-09 19:44:00,23.8,0.43,33.3,0.406
2019-12-09 19:45:00,22,0.43,33.2,0.406
2019-12-09 19:46:00,20.1,0.44,33.1,0.406
2019-12-09 19:47:00,18.3,0.45,33.1,0.406
2019-12-09 19:48:00,16.5,0.45,33,0.406
2019-12-09 19:49:00,14.6,0.46,32.9,0.405
2019-12-09 19:50:00,14.6,0.47,32.7,0.405
2019-12-09 19:51:00,12.8,0.47,32.6,0.405
2019-12-09 19:52:00,11,0.48,32.4,0.404
2019-12-09 19:53:00,11,0.48,32.3,0.404
2019-12-09 19:54:00,9.2,0.49,32.2,0.404
2019-12-09 19:55:00,9.2,0.49,32,0.404
2019-12-09 19:56:00,7.3,0.5,31.9,0.404
2019-12-09 19:57:00,7.3,0.51,31.7,0.404
2019-12-09 19:58:00,5.5,0.5,31.5,0.404
2019-12-09 19:59:00,5.5,0.51,31.3,0.404
2019-12-09 20:00:00,5.5,0.51,31.2,0.404
2019-12-09 20:01:00,3.7,0.52,31,0.404
2019-12-09 20:02:00,3.7,0.52,31,0.404
2019-12-09 20:03:00,3.7,0.52,30.8,0.403
2019-12-09 20:04:00,3.7,0.53,30.7,0.403
2019-12-09 20:05:00,1.8,0.53,30.7,0.403
2019-12-09 20:06:00,1.8,0.53,30.6,0.402
2019-12-09 20:07:00,1.8,0.53,30.6,0.402
2019-12-09 20:08:00,1.8,0.54,30.5,0.402
2019-12-09 20:09:00,1.8,0.54,30.5,0.402
2019-12-09 20:10:00,0,0.54,30.5,0.402
2019-12-09 20:11:00,0,0.54,30.5,0.402
2019-12-09 20:12:00,0,0.54,30.4,0.402
2019-12-09 20:13:00,0,0.54,30.4,0.402
2019-12-09 20:14:00,0,0.54,30.3,0.402
2019-12-09 20:15:00,0,0.54,30.2,0.402
2019-12-09 20:16:00,0,0.55,30.1,0.402
2019-12-09 20:17:00,0,0.55,30,0.402
2019-12-09 20:18:00,0,0.55,29.9,0.402
2019-12-09 20:19:00,0,0.55,29.7,0.402
2019-12-09 20:20:00,0,0.56,29.6,0.402
2019-12-09 20:21:00,0,0.56,29.6,0.402
2019-12-09 20:22:00,0,0.56,29.5,0.402
2019-12-09 20:23:00,0,0.57,29.4,0.401
2019-12-09 20:24:00,0,0.57,29.3,0.401
2019-12-09 20:25:00,0,0.57,29.3,0.401
2019-12-09 20:26:00,0,0.57,29.2,0.401
2019-12-09 20:27:00,0,0.57,29.1,0.4
2019-12-09 20:28:00,0,0.58,29,0.4
2019-12-09 20:29:00,0,0.58,29,0.4
2019-12-09 20:30:00,0,0.58,28.9,0.4
2019-12-09 20:31:00,0,0.58,28.8,0.4
2019-12-09 20:32:00,0,0.58,28.7,0.4
2019-12-09 20:33:00,0,0.59,28.6,0.4
2019-12-09 20:34:00,0,0.59,28.6,0.4
2019-12-09 20:35:00,0,0.59,28.6,0.4
2019-12-09 20:36:00,0,0.59,28.5,0.4
2019-12-09 20:37:00,0,0.59,28.4,0.4
2019-12-09 20:38:00,0,0.6,28.3,0.4
2019-12-09 20:39:00,0,0.6,28.2,0.4
2019-12-09 20:40:00,0,0.6,28.1,0.4
2019-12-09 20:41:00,0,0.6,28,0.399
2019-12-09 20:42:00,0,0.61,27.9,0.399
2019-12-09 20:43:00,0,0.6,27.9,0.399
2019-12-09 20:44:00,0,0.61,27.9,0.399
2019-12-09 20:45:00,0,0.6,27.8,0.399
2019-12-09 20:46:00,0,0.61,27.8,0.399
2019-12-09 20:47:00,0,0.61,27.7,0.399
2019-12-09 20:48:00,0,0.61,27.7,0.399
2019-12-09 20:49:00,0,0.61,27.7,0.399
2019-12-09 20:50:00,0,0.61,27.7,0.399
2019-12-09 20:51:00,0,0.61,27.6,0.399
2019-12-09 20:52:00,0,0.61,27.6,0.399
2019-12-09 20:53:00,0,0.61,27.6,0.399
2019-12-09 20:54:00,0,0.61,27.5,0.399
2019-12-09 20:55:00,0,0.61,27.5,0.399
2019-12-09 20:56:00,0,0.61,27.4,0.399
2019-12-09 20:57:00,0,0.62,27.4,0.399
2019-12-09 20:58:00,0,0.62,27.3,0.399
2019-12-09 20:59:00,0,0.62,27.3,0.399
2019-12-09 21:00:00,0,0.62,27.3,0.398
2019-12-09 21:01:00,0,0.62,27.3,0.398
2019-12-09 21:02:00,0,0.62,27.2,0.398
2019-12-09 21:03:00,0,0.62,27.2,0.398
2019-12-09 21:04:00,0,0.62,27.1,0.398
2019-12-09 21:05:00,0,0.62,27,0.398
2019-12-09 21:06:00,0,0.62,27,0.397
2019-12-09 21:07:00,0,0.62,27,0.397
2019-12-09 21:08:00,0,0.63,27,0.397
2019-12-09 21:09:00,0,0.63,27,0.397
2019-12-09 21:10:00,0,0.63,26.9,0.397
2019-12-09 21:11:00,0,0.63,26.9,0.397
2019-12-09 21:12:00,0,0.63,26.9,0.397
2019-12-09 21:13:00,0,0.63,26.9,0.397
2019-12-09 21:14:00,0,0.63,26.8,0.397
2019-12-09 21:15:00,0,0.63,26.8,0.397
2019-12-09 21:16:00,0,0.63,26.7,0.397
2019-12-09 21:17:00,0,0.63,26.7,0.397
2019-12-09 21:18:00,0,0.63,26.6,0.397
2019-12-09 21:19:00,0,0.64,26.6,0.397
2019-12-09 21:20:00,0,0.64,26.6,0.396
2019-12-09 21:21:00,0,0.64,26.6,0.396
2019-12-09 21:22:00,0,0.63,26.5,0.396
2019-12-09 21:23:00,0,0.63,26.5,0.395
2019-12-09 21:24:00,0,0.64,26.5,0.395
2019-12-09 21:25:00,0,0.64,26.5,0.395
2019-12-09 21:26:00,0,0.64,26.5,0.395
2019-12-09 21:27:00,0,0.64,26.4,0.395
2019-12-09 21:28:00,0,0.64,26.4,0.395
2019-12-09 21:29:00,0,0.65,26.3,0.395
2019-12-09 21:30:00,0,0.64,26.3,0.395
2019-12-09 21:31:00,0,0.64,26.3,0.395
2019-12-09 21:32:00,0,0.65,26.3,0.395
2019-12-09 21:33:00,0,0.65,26.2,0.395
2019-12-09 21:34:00,0,0.65,26.2,0.395
2019-12-09 21:35:00,0,0.64,26.2,0.395
2019-12-09 21:36:00,0,0.65,26.2,0.395
2019-12-09 21:37:00,0,0.65,26.2,0.395
2019-12-09 21:38:00,0,0.65,26.1,0.395
2019-12-09 21:39:00,0,0.65,26.2,0.395
2019-12-09 21:40:00,0,0.65,26.1,0.395
2019-12-09 21:41:00,0,0.65,26.1,0.395
2019-12-09 21:42:00,0,0.65,26.1,0.395
2019-12-09 21:43:00,0,0.65,26.1,0.395
2019-12-09 21:44:00,0,0.65,26.1,0.395
2019-12-09 21:45:00,0,0.65,26.1,0.394
2019-12-09 21:46:00,0,0.65,26.1,0.395
2019-12-09 21:47:00,0,0.65,26.1,0.394
2019-12-09 21:48:00,0,0.65,26.1,0.394
2019-12-09 21:49:00,0,0.65,26.1,0.394
2019-12-09 21:50:00,0,0.65,26.1,0.394
2019-12-09 21:51:00,0,0.65,26.1,0.394
2019-12-09 21:52:00,0,0.65,26.1,0.394
2019-12-09 21:53:00,0,0.65,26,0.394
2019-12-09 21:54:00,0,0.65,26,0.394
2019-12-09 21:55:00,0,0.65,26,0.394
2019-12-09 21:56:00,0,0.65,26,0.394
2019-12-09 21:57:00,0,0.65,26,0.394
2019-12-09 21:58:00,0,0.65,26,0.394
2019-12-09 21:59:00,0,0.66,26,0.394
2019-12-09 22:00:00,0,0.65,25.9,0.394
2019-12-09 22:01:00,0,0.65,25.9,0.394
2019-12-09 22:02:00,0,0.65,25.9,0.394
2019-12-09 22:03:00,0,0.65,25.9,0.394
2019-12-09 22:04:00,0,0.66,25.9,0.394
2019-12-09 22:05:00,0,0.66,25.9,0.394
2019-12-09 22:06:00,0,0.66,25.9,0.394
2019-12-09 22:07:00,0,0.66,25.9,0.394
2019-12-09 22:08:00,0,0.66,25.9,0.394
2019-12-09 22:09:00,0,0.66,25.9,0.394
2019-12-09 22:10:00,0,0.66,25.8,0.394
2019-12-09 22:11:00,0,0.66,25.8,0.394
2019-12-09 22:12:00,0,0.66,25.8,0.393
2019-12-09 22:13:00,0,0.66,25.8,0.393
2019-12-09 22:14:00,0,0.66,25.8,0.393
2019-12-09 22:15:00,0,0.66,25.8,0.392
2019-12-09 22:16:00,0,0.66,25.8,0.392
2019-12-09 22:17:00,0,0.66,25.8,0.392
2019-12-09 22:18:00,0,0.66,25.8,0.392
2019-12-09 22:19:00,0,0.66,25.7,0.392
2019-12-09 22:20:00,0,0.66,25.7,0.392
2019-12-09 22:21:00,0,0.66,25.7,0.392
2019-12-09 22:22:00,0,0.66,25.7,0.392
2019-12-09 22:23:00,0,0.66,25.7,0.392
2019-12-09 22:24:00,0,0.66,25.7,0.392
2019-12-09 22:25:00,0,0.66,25.6,0.392
2019-12-09 22:26:00,0,0.66,25.6,0.392
2019-12-09 22:27:00,0,0.66,25.6,0.392
2019-12-09 22:28:00,0,0.66,25.7,0.392
2019-12-09 22:29:00,0,0.66,25.6,0.392
2019-12-09 22:30:00,0,0.65,25.6,0.392
2019-12-09 22:31:00,0,0.65,25.7,0.392
2019-12-09 22:32:00,0,0.65,25.7,0.392
2019-12-09 22:33:00,0,0.65,25.7,0.392
2019-12-09 22:34:00,0,0.65,25.6,0.392
2019-12-09 22:35:00,0,0.65,25.6,0.392
2019-12-09 22:36:00,0,0.65,25.6,0.392
2019-12-09 22:37:00,0,0.66,25.6,0.392
2019-12-09 22:38:00,0,0.66,25.6,0.392
2019-12-09 22:39:00,0,0.66,25.6,0.392
2019-12-09 22:40:00,0,0.65,25.6,0.392
2019-12-09 22:41:00,0,0.66,25.6,0.392
2019-12-09 22:42:00,0,0.66,25.6,0.392
2019-12-09 22:43:00,0,0.66,25.6,0.392
2019-12-09 22:44:00,0,0.66,25.6,0.392
2019-12-09 22:45:00,0,0.66,25.6,0.392
2019-12-09 22:46:00,0,0.66,25.6,0.391
2019-12-09 22:47:00,0,0.66,25.6,0.392
2019-12-09 22:48:00,0,0.66,25.5,0.391
2019-12-09 22:49:00,0,0.66,25.5,0.391
2019-12-09 22:50:00,0,0.66,25.5,0.391
2019-12-09 22:51:00,0,0.66,25.5,0.391
2019-12-09 22:52:00,0,0.66,25.5,0.39
2019-12-09 22:53:00,0,0.66,25.5,0.391
2019-12-09 22:54:00,0,0.66,25.4,0.391
2019-12-09 22:55:00,0,0.66,25.4,0.39
2019-12-09 22:56:00,0,0.66,25.4,0.39
2019-12-09 22:57:00,0,0.66,25.4,0.39
2019-12-09 22:58:00,0,0.66,25.4,0.39
2019-12-09 22:59:00,0,0.66,25.3,0.39
2019-12-09 23:00:00,0,0.65,25.3,0.39
2019-12-09 23:01:00,0,0.65,25.3,0.39
2019-12-09 23:02:00,0,0.65,25.3,0.39
2019-12-09 23:03:00,0,0.65,25.3,0.39
2019-12-09 23:04:00,0,0.66,25.2,0.39
2019-12-09 23:05:00,0,0.66,25.2,0.39
2019-12-09 23:06:00,0,0.66,25.1,0.39
2019-12-09 23:07:00,0,0.66,25.1,0.39
2019-12-09 23:08:00,0,0.66,25.1,0.39
2019-12-09 23:09:00,0,0.66,25,0.39
2019-12-09 23:10:00,0,0.66,25,0.39
2019-12-09 23:11:00,0,0.66,25,0.39
2019-12-09 23:12:00,0,0.66,25,0.39
2019-12-09 23:13:00,0,0.66,25,0.39
2019-12-09 23:14:00,0,0.66,25,0.39
2019-12-09 23:15:00,0,0.66,24.9,0.389
2019-12-09 23:16:00,0,0.66,24.9,0.39
2019-12-09 23:17:00,0,0.66,24.9,0.389
2019-12-09 23:18:00,0,0.66,24.9,0.389
2019-12-09 23:19:00,0,0.67,24.9,0.389
2019-12-09 23:20:00,0,0.66,24.8,0.389
2019-12-09 23:21:00,0,0.67,24.8,0.389
2019-12-09 23:22:00,0,0.67,24.8,0.389
2019-12-09 23:23:00,0,0.66,24.7,0.389
2019-12-09 23:24:00,0,0.66,24.7,0.389
2019-12-09 23:25:00,0,0.66,24.7,0.389
2019-12-09 23:26:00,0,0.66,24.7,0.389
2019-12-09 23:27:00,0,0.66,24.6,0.389
2019-12-09 23:28:00,0,0.66,24.6,0.389
2019-12-09 23:29:00,0,0.67,24.6,0.389
2019-12-09 23:30:00,0,0.67,24.5,0.389
2019-12-09 23:31:00,0,0.67,24.5,0.389
2019-12-09 23:32:00,0,0.67,24.5,0.389
2019-12-09 23:33:00,0,0.67,24.5,0.389
2019-12-09 23:34:00,0,0.67,24.5,0.389
2019-12-09 23:35:00,0,0.67,24.5,0.389
2019-12-09 23:36:00,0,0.67,24.4,0.389
2019-12-09 23:37:00,0,0.67,24.4,0.389
2019-12-09 23:38:00,0,0.67,24.4,0.389
2019-12-09 23:39:00,0,0.68,24.3,0.389
2019-12-09 23:40:00,0,0.68,24.3,0.389
2019-12-09 23:41:00,0,0.68,24.3,0.389
2019-12-09 23:42:00,0,0.68,24.3,0.389
2019-12-09 23:43:00,0,0.68,24.2,0.389
2019-12-09 23:44:00,0,0.68,24.2,0.389
2019-12-09 23:45:00,0,0.68,24.1,0.389
2019-12-09 23:46:00,0,0.68,24.1,0.389
2019-12-09 23:47:00,0,0.69,24.1,0.389
2019-12-09 23:48:00,0,0.69,24.1,0.389
2019-12-09 23:49:00,0,0.68,24,0.389
2019-12-09 23:50:00,0,0.68,24,0.389
2019-12-09 23:51:00,0,0.68,24,0.389
2019-12-09 23:52:00,0,0.68,24,0.389
2019-12-09 23:53:00,0,0.68,24,0.389
2019-12-09 23:54:00,0,0.68,24,0.389
2019-12-09 23:55:00,0,0.68,24,0.389
2019-12-09 23:56:00,0,0.68,23.9,0.389
2019-12-09 23:57:00,0,0.68,23.9,0.389
2019-12-09 23:58:00,0,0.68,23.9,0.389
2019-12-09 23:59:00,0,0.68,23.9,0.388
2019-12-10 00:00:00,0,0.68,23.9,0.388
2019-12-10 00:01:00,0,0.68,23.9,0.388
2019-12-10 00:02:00,0,0.68,23.8,0.388
2019-12-10 00:03:00,0,0.67,23.8,0.388
2019-12-10 00:04:00,0,0.68,23.8,0.388
2019-12-10 00:05:00,0,0.68,23.8,0.388
2019-12-10 00:06:00,0,0.68,23.7,0.388
2019-12-10 00:07:00,0,0.68,23.7,0.388
2019-12-10 00:08:00,0,0.68,23.7,0.387
2019-12-10 00:09:00,0,0.68,23.7,0.387
2019-12-10 00:10:00,0,0.68,23.6,0.387
2019-12-10 00:11:00,0,0.68,23.6,0.387
2019-12-10 00:12:00,0,0.69,23.6,0.387
2019-12-10 00:13:00,0,0.68,23.6,0.387
2019-12-10 00:14:00,0,0.68,23.6,0.387
2019-12-10 00:15:00,0,0.69,23.5,0.387
2019-12-10 00:16:00,0,0.69,23.5,0.387
2019-12-10 00:17:00,0,0.69,23.5,0.387
2019-12-10 00:18:00,0,0.69,23.5,0.387
2019-12-10 00:19:00,0,0.69,23.5,0.387
2019-12-10 00:20:00,0,0.7,23.5,0.387
2019-12-10 00:21:00,0,0.69,23.4,0.387
2019-12-10 00:22:00,0,0.69,23.4,0.387
2019-12-10 00:23:00,0,0.7,23.4,0.387
2019-12-10 00:24:00,0,0.7,23.3,0.387
2019-12-10 00:25:00,0,0.7,23.3,0.387
2019-12-10 00:26:00,0,0.7,23.3,0.387
2019-12-10 00:27:00,0,0.7,23.3,0.387
2019-12-10 00:28:00,0,0.7,23.3,0.387
2019-12-10 00:29:00,0,0.7,23.3,0.387
2019-12-10 00:30:00,0,0.7,23.3,0.387
2019-12-10 00:31:00,0,0.69,23.2,0.387
2019-12-10 00:32:00,0,0.7,23.2,0.387
2019-12-10 00:33:00,0,0.69,23.2,0.387
2019-12-10 00:34:00,0,0.69,23.2,0.386
2019-12-10 00:35:00,0,0.69,23.1,0.387
2019-12-10 00:36:00,0,0.69,23.1,0.386
2019-12-10 00:37:00,0,0.69,23.1,0.385
2019-12-10 00:38:00,0,0.7,23.1,0.385
2019-12-10 00:39:00,0,0.7,23.1,0.385
2019-12-10 00:40:00,0,0.7,23,0.385
2019-12-10 00:41:00,0,0.71,23,0.385
2019-12-10 00:42:00,0,0.7,23,0.385
2019-12-10 00:43:00,0,0.7,23,0.385
2019-12-10 00:44:00,0,0.7,23,0.385
2019-12-10 00:45:00,0,0.71,23,0.385
2019-12-10 00:46:00,0,0.71,23,0.385
2019-12-10 00:47:00,0,0.71,22.9,0.385
2019-12-10 00:48:00,0,0.71,22.9,0.385
2019-12-10 00:49:00,0,0.71,22.9,0.385
2019-12-10 00:50:00,0,0.7,22.9,0.385
2019-12-10 00:51:00,0,0.7,22.9,0.385
2019-12-10 00:52:00,0,0.7,22.9,0.385
2019-12-10 00:53:00,0,0.7,22.9,0.385
2019-12-10 00:54:00,0,0.7,22.9,0.385
2019-12-10 00:55:00,0,0.7,22.8,0.385
2019-12-10 00:56:00,0,0.7,22.8,0.385
2019-12-10 00:57:00,0,0.7,22.8,0.385
2019-12-10 00:58:00,0,0.69,22.8,0.385
2019-12-10 00:59:00,0,0.69,22.8,0.385
2019-12-10 01:00:00,0,0.69,22.8,0.385
2019-12-10 01:01:00,0,0.69,22.8,0.385
2019-12-10 01:02:00,0,0.69,22.7,0.385
2019-12-10 01:03:00,0,0.69,22.7,0.385
2019-12-10 01:04:00,0,0.69,22.7,0.385
2019-12-10 01:05:00,0,0.69,22.7,0.385
2019-12-10 01:06:00,0,0.69,22.7,0.385
2019-12-10 01:07:00,0,0.69,22.6,0.385
2019-12-10 01:08:00,0,0.69,22.6,0.385
2019-12-10 01:09:00,0,0.7,22.6,0.385
2019-12-10 01:10:00,0,0.7,22.6,0.385
2019-12-10 01:11:00,0,0.7,22.6,0.385
2019-12-10 01:12:00,0,0.7,22.6,0.385
2019-12-10 01:13:00,0,0.7,22.6,0.385
2019-12-10 01:14:00,0,0.69,22.5,0.385
2019-12-10 01:15:00,0,0.69,22.5,0.385
2019-12-10 01:16:00,0,0.69,22.5,0.385
2019-12-10 01:17:00,0,0.7,22.5,0.385
2019-12-10 01:18:00,0,0.7,22.5,0.385
2019-12-10 01:19:00,0,0.7,22.5,0.385
2019-12-10 01:20:00,0,0.7,22.5,0.384
2019-12-10 01:21:00,0,0.7,22.5,0.384
2019-12-10 01:22:00,0,0.7,22.4,0.384
2019-12-10 01:23:00,0,0.7,22.4,0.384
2019-12-10 01:24:00,0,0.69,22.4,0.384
2019-12-10 01:25:00,0,0.7,22.4,0.384
2019-12-10 01:26:00,0,0.7,22.4,0.384
2019-12-10 01:27:00,0,0.7,22.4,0.384
2019-12-10 01:28:00,0,0.7,22.4,0.384
2019-12-10 01:29:00,0,0.69,22.3,0.384
2019-12-10 01:30:00,0,0.69,22.3,0.384
2019-12-10 01:31:00,0,0.69,22.3,0.384
2019-12-10 01:32:00,0,0.69,22.3,0.384
2019-12-10 01:33:00,0,0.7,22.3,0.384
2019-12-10 01:34:00,0,0.7,22.3,0.383
2019-12-10 01:35:00,0,0.7,22.3,0.383
2019-12-10 01:36:00,0,0.7,22.2,0.383
2019-12-10 01:37:00,0,0.7,22.2,0.383
2019-12-10 01:38:00,0,0.7,22.2,0.383
2019-12-10 01:39:00,0,0.7,22.2,0.383
2019-12-10 01:40:00,0,0.7,22.2,0.383
2019-12-10 01:41:00,0,0.7,22.1,0.383
2019-12-10 01:42:00,0,0.71,22.1,0.383
2019-12-10 01:43:00,0,0.7,22.1,0.383
2019-12-10 01:44:00,0,0.7,22.1,0.383
2019-12-10 01:45:00,0,0.7,22.1,0.383
2019-12-10 01:46:00,0,0.7,22,0.383
2019-12-10 01:47:00,0,0.71,22,0.383
2019-12-10 01:48:00,0,0.7,22,0.383
2019-12-10 01:49:00,0,0.7,22,0.383
2019-12-10 01:50:00,0,0.7,22,0.383
2019-12-10 01:51:00,0,0.7,21.9,0.383
2019-12-10 01:52:00,0,0.69,21.9,0.383
2019-12-10 01:53:00,0,0.69,21.8,0.383
2019-12-10 01:54:00,0,0.7,21.8,0.383
2019-12-10 01:55:00,0,0.7,21.7,0.383
2019-12-10 01:56:00,0,0.7,21.6,0.383
2019-12-10 01:57:00,0,0.7,21.6,0.383
2019-12-10 01:58:00,0,0.7,21.5,0.383
2019-12-10 01:59:00,0,0.7,21.5,0.383
2019-12-10 02:00:00,0,0.7,21.5,0.383
2019-12-10 02:01:00,0,0.7,21.4,0.383
2019-12-10 02:02:00,0,0.7,21.3,0.383
2019-12-10 02:03:00,0,0.7,21.3,0.383
2019-12-10 02:04:00,0,0.71,21.3,0.383
2019-12-10 02:05:00,0,0.72,21.2,0.383
2019-12-10 02:06:00,0,0.72,21.2,0.383
2019-12-10 02:07:00,0,0.72,21.2,0.383
2019-12-10 02:08:00,0,0.72,21.2,0.383
2019-12-10 02:09:00,0,0.72,21.1,0.383
2019-12-10 02:10:00,0,0.72,21.1,0.383
