37.139	37.231	39.090	39.615	37.505	37.432	37.518	37.823	37.991	38.553	38.549	38.503	38.481	37.623	36.888	36.755	36.553	36.901	36.869	37.723	39.413	40.486	39.629	37.860	37.171	36.823	36.755	36.562	36.814	36.732	36.732	36.759	36.878	36.755	36.869	36.833	36.961	36.681	36.755	37.116	37.660	38.490	39.741	39.960	39.870	39.377	39.566	40.468	40.036	38.354	37.468	37.185	37.075	36.837	36.846	36.787	36.915	36.933	36.796	36.759	36.732	36.640	36.649	37.066	38.168	40.085	40.743	40.814	40.044	37.737	37.011	36.920	37.637	39.022	40.036	39.413	38.082	37.231	36.878	36.819	36.594	36.465	36.534	36.589	36.635	36.658	36.677	36.681	36.686	36.585	36.654	36.690	36.787	36.878	36.888	36.755	36.929	36.970	37.181	37.623	39.243	40.076	39.937	40.236	39.888	39.112	38.770	38.612	38.436	38.227	38.001	38.050	38.657	40.089	41.716	42.813	44.029	45.303	47.092	48.858	49.398	47.926	45.768	44.245	42.738	41.505	40.379	39.875	39.359	38.621	38.431	39.094	40.044	40.423	40.579	40.584	39.566	39.377	39.413	39.112	36.240	34.784	35.472	35.912	36.396	35.917	35.792	35.787	36.718	36.865	36.681	36.530	37.673	38.914	39.270	39.749	40.245	40.601	40.637	40.672
37.107	37.244	39.027	40.111	38.173	38.390	38.503	39.117	39.669	40.441	40.730	40.908	40.548	38.381	36.897	36.823	36.745	36.952	36.998	37.637	39.400	40.357	39.624	37.905	37.263	36.823	36.823	36.736	36.814	36.828	36.897	36.773	36.961	36.988	36.874	36.856	36.874	37.149	37.427	38.268	39.575	40.668	40.823	40.806	40.592	39.861	39.700	40.388	40.036	38.191	37.404	37.121	36.865	36.906	36.906	36.846	36.878	36.961	36.759	36.612	36.516	36.405	36.787	38.073	40.071	40.894	40.961	40.806	40.031	37.769	37.011	37.066	37.632	39.207	39.897	39.629	38.073	37.267	36.810	36.681	36.405	36.424	36.589	36.617	36.626	36.608	36.700	36.713	36.677	36.617	36.622	36.732	36.782	36.805	36.846	36.773	36.892	36.938	37.345	37.760	39.229	40.178	39.906	40.223	40.548	40.419	39.817	39.359	39.094	38.684	38.313	38.463	40.383	43.283	46.729	48.729	49.552	49.999	49.916	49.751	49.544	49.158	48.904	48.691	47.573	44.129	42.353	41.346	40.610	39.646	38.950	38.851	38.671	39.660	40.370	40.814	40.743	40.477	40.254	40.486	36.933	35.180	35.958	36.369	36.732	36.180	35.889	35.871	36.773	36.929	36.635	36.465	37.828	38.838	39.503	39.799	39.848	40.223	40.446	40.539
37.609	37.801	39.252	40.584	39.180	39.678	40.441	41.001	41.209	41.036	40.930	41.009	40.615	38.422	36.920	36.755	36.686	37.007	36.915	37.728	39.351	40.428	39.588	37.955	37.222	36.718	36.878	36.576	36.658	36.915	36.952	37.025	36.979	36.814	36.782	37.007	37.605	38.123	39.319	40.428	40.472	40.285	40.388	40.423	40.317	39.848	39.642	40.486	40.116	38.182	37.427	37.016	36.961	36.892	36.888	36.892	36.970	36.979	36.814	36.750	36.507	36.424	37.705	39.995	40.748	40.921	40.881	40.615	39.915	37.773	36.901	37.007	37.568	39.234	39.946	39.561	38.191	37.217	36.782	36.433	36.410	36.603	36.585	36.589	36.589	36.599	36.695	36.709	36.640	36.617	36.727	36.690	36.782	36.805	36.782	36.851	36.851	36.856	37.194	37.682	39.193	40.165	39.732	39.893	40.845	41.699	41.663	40.455	40.027	39.534	39.364	40.615	43.912	47.215	48.750	49.261	49.241	49.340	49.324	49.049	48.604	48.332	48.345	48.018	47.926	47.943	45.517	42.965	42.607	41.182	39.937	39.391	38.711	38.377	39.508	40.512	40.735	41.049	40.495	40.423	37.258	35.944	36.410	36.768	37.135	36.203	35.792	35.704	36.778	36.956	36.644	36.640	38.073	38.901	39.485	39.808	39.745	39.013	39.561	40.085
38.350	38.923	39.915	41.284	41.058	41.244	41.191	41.231	41.138	40.845	40.908	40.903	40.859	38.381	36.938	36.883	36.681	36.883	36.860	37.614	39.400	40.477	39.566	37.823	37.185	36.805	36.888	36.759	36.814	37.098	36.952	36.970	36.791	36.906	36.938	37.669	39.081	40.223	40.446	40.659	40.597	40.152	40.152	40.486	40.712	40.325	39.803	40.557	40.152	38.395	37.664	37.350	37.299	37.181	37.226	37.327	37.272	37.345	37.181	37.062	36.888	37.605	39.687	40.792	40.819	40.739	40.903	40.619	40.303	37.837	37.030	36.984	37.673	39.099	40.089	39.593	38.064	37.199	36.617	36.461	36.451	36.580	36.543	36.603	36.626	36.672	36.635	36.667	36.644	36.608	36.557	36.745	36.823	36.814	36.773	36.856	36.759	36.856	37.020	37.687	39.364	40.103	39.723	39.270	40.668	41.760	42.507	42.843	41.791	41.067	40.868	43.274	46.067	47.657	48.227	48.294	48.253	48.483	48.503	48.077	48.110	47.691	47.417	47.046	46.708	46.788	46.521	45.067	43.934	42.620	40.699	40.281	39.184	38.820	38.797	40.009	40.584	40.890	41.009	40.770	39.135	38.001	38.064	37.801	37.641	36.447	35.995	35.880	36.713	37.149	36.901	36.773	38.150	39.288	39.593	39.946	39.826	39.049	38.698	39.117
40.018	40.814	41.434	41.474	41.412	41.412	40.819	41.076	40.956	40.943	40.939	40.814	40.610	38.494	36.622	36.700	36.741	36.869	36.851	37.450	39.283	40.512	39.584	37.882	37.304	36.979	36.860	36.860	37.025	36.998	37.062	37.057	37.308	37.696	38.526	40.138	40.397	40.339	40.535	40.681	40.615	39.937	40.366	40.726	40.797	40.575	40.085	40.695	40.343	38.865	38.264	38.023	37.987	38.001	38.064	38.078	37.964	37.964	37.987	37.960	38.141	39.539	40.712	40.823	40.766	40.521	40.690	40.712	40.312	37.792	36.910	37.089	37.646	39.184	40.058	39.638	38.046	36.979	36.571	36.474	36.484	36.612	36.488	36.612	36.589	36.626	36.690	36.773	36.704	36.626	36.810	36.722	36.768	36.773	36.741	36.727	36.755	36.998	37.167	37.805	39.364	40.120	39.754	38.928	40.903	42.274	43.153	43.600	43.886	43.769	43.492	44.327	45.204	45.534	45.623	45.990	46.020	46.513	46.839	47.211	47.371	47.287	46.547	46.156	45.581	45.457	45.007	44.753	44.375	43.886	42.515	41.341	40.094	39.732	39.189	39.642	40.303	40.806	40.925	41.209	40.761	40.031	39.189	38.363	37.969	36.901	36.166	36.203	37.286	37.427	37.372	37.368	38.580	39.301	39.754	39.861	39.843	39.054	38.535	38.300
41.054	40.806	41.005	41.399	41.244	41.107	40.601	40.419	40.726	40.863	40.810	40.677	40.472	38.250	36.681	36.530	36.516	36.709	36.722	37.363	39.189	40.468	39.651	37.996	37.281	37.167	37.057	37.071	37.231	37.167	37.240	37.646	38.390	39.852	40.321	40.428	40.312	40.223	40.459	40.641	40.690	39.306	40.517	40.721	40.632	40.566	40.610	40.575	40.552	39.682	39.449	39.418	39.431	39.458	39.337	39.342	39.481	39.346	39.579	39.977	40.308	40.788	40.872	40.703	40.263	40.374	40.566	40.655	40.236	37.769	37.080	37.130	37.755	39.256	40.111	39.561	37.942	36.988	36.768	36.617	36.677	36.667	36.534	36.644	36.608	36.700	36.686	36.727	36.617	36.700	36.672	36.704	36.768	36.961	36.778	36.865	36.837	37.071	37.094	37.760	39.315	40.174	39.830	38.842	41.160	42.537	43.231	43.743	44.055	44.288	44.228	44.033	44.111	44.211	44.349	44.517	44.680	44.814	44.891	44.960	45.153	45.123	44.917	44.930	45.015	45.033	44.874	44.814	44.568	44.081	43.618	42.847	41.204	40.695	39.673	39.834	40.027	40.227	40.615	40.899	40.983	40.757	39.861	39.485	38.716	37.628	36.741	36.520	37.555	37.896	38.141	38.300	39.094	39.624	40.009	40.018	39.808	38.937	38.445	38.218
40.925	40.526	40.530	40.894	40.837	40.120	39.803	40.419	40.129	40.495	40.735	40.477	40.570	38.164	36.534	36.410	36.534	36.672	36.700	37.464	39.166	40.459	39.727	37.987	37.391	37.281	37.331	37.240	37.295	37.596	37.960	39.279	40.196	40.374	40.450	40.281	40.174	40.259	40.232	39.919	39.817	39.481	40.272	40.450	40.548	40.526	40.312	40.681	40.517	39.288	38.666	38.399	38.381	38.368	38.227	38.109	38.255	38.259	38.508	39.763	40.615	40.828	40.854	40.588	40.018	40.165	40.659	40.530	40.107	37.814	37.071	37.094	37.819	39.472	40.169	39.651	38.032	37.048	36.819	36.727	36.612	36.690	36.759	36.599	36.778	36.704	36.704	36.718	36.700	36.773	36.860	36.736	36.865	36.805	36.823	36.865	36.856	37.030	37.208	37.851	39.391	40.214	39.875	38.892	41.071	42.441	43.096	43.566	43.973	44.072	44.046	44.007	43.752	43.943	44.025	44.107	44.137	44.185	44.189	44.129	44.469	44.521	44.564	44.693	44.629	44.556	44.478	44.318	44.262	43.938	43.947	43.270	42.257	41.120	39.928	39.991	40.210	40.161	39.924	40.579	40.566	40.748	40.628	40.053	39.705	39.166	37.928	37.244	38.196	38.105	38.603	38.986	39.400	39.803	39.942	40.062	39.893	39.121	38.454	38.114
40.543	39.861	38.729	40.486	39.669	39.440	38.218	40.214	39.063	39.776	40.552	40.588	40.406	38.182	36.585	36.447	36.695	36.622	36.846	37.391	39.180	40.490	39.785	38.019	37.527	37.354	37.423	37.719	38.187	38.869	39.839	40.120	40.308	40.004	40.330	40.232	40.018	40.134	39.861	39.377	39.310	39.852	40.196	40.370	40.357	40.165	39.718	40.726	40.410	38.847	37.764	37.176	37.112	37.158	37.130	37.222	37.240	37.226	38.404	40.383	40.628	40.659	40.592	40.049	39.655	40.410	40.597	40.610	40.111	37.673	37.130	37.135	37.810	39.382	40.223	39.620	38.032	37.258	36.965	36.787	36.732	36.713	36.626	36.640	36.865	36.727	36.755	36.888	36.810	36.736	36.750	36.869	36.833	36.837	36.869	36.888	36.965	36.988	37.185	37.732	39.472	40.294	39.933	38.842	40.956	42.094	42.826	43.388	43.830	43.869	43.561	43.583	43.683	43.765	43.661	43.748	43.648	43.769	43.739	43.748	44.081	44.116	44.072	44.193	43.964	43.977	43.778	43.800	43.574	43.691	43.904	43.635	42.651	41.248	39.910	40.031	40.383	40.183	39.611	39.866	39.803	40.143	40.250	40.437	40.067	39.893	39.575	38.779	38.770	38.571	38.716	38.973	39.400	39.866	39.870	40.031	39.839	38.977	38.499	38.100
39.660	39.543	37.942	40.646	39.758	38.657	37.660	40.040	38.508	38.995	40.401	40.428	40.281	38.322	36.700	36.649	36.727	36.658	37.057	37.313	39.157	40.535	39.776	38.032	37.682	37.714	38.041	38.725	39.812	40.147	40.058	39.884	39.732	40.044	40.103	39.870	39.499	40.138	40.071	38.914	38.571	40.027	40.098	40.205	40.432	40.013	39.521	40.788	41.054	40.174	38.182	37.185	37.139	37.199	37.167	37.149	37.318	38.132	39.870	40.196	40.107	40.058	39.852	39.548	40.022	40.641	40.535	40.552	40.116	37.787	37.121	37.363	37.792	39.418	40.317	39.902	38.327	37.459	37.185	36.975	36.915	36.700	36.709	36.805	36.791	36.736	36.782	36.856	36.823	36.796	36.897	36.920	36.805	37.002	36.952	36.929	36.929	37.121	37.350	37.892	39.682	40.428	39.875	38.829	40.584	41.703	42.638	43.231	43.383	43.470	43.466	43.444	43.340	43.388	43.487	43.388	43.435	43.396	43.396	43.561	43.609	43.557	43.470	43.535	43.487	43.427	43.283	43.331	43.288	43.548	43.722	43.787	42.930	41.496	40.143	40.071	40.250	40.169	39.413	39.377	38.585	38.567	39.552	39.714	40.156	40.076	39.781	39.660	39.288	38.851	38.901	39.049	39.368	39.727	39.951	40.044	39.870	39.117	38.476	38.173
38.114	39.781	38.109	40.348	40.013	38.032	37.842	40.165	39.216	38.982	40.290	40.539	40.459	38.621	36.796	36.791	36.883	36.892	37.213	37.386	39.189	40.499	39.955	38.264	38.196	38.535	39.687	40.254	40.183	40.013	39.960	39.857	39.736	39.933	39.682	40.147	39.031	39.139	39.973	38.671	38.060	39.969	40.098	40.370	40.383	39.924	39.543	41.027	41.813	40.743	38.418	37.391	37.381	37.318	37.222	37.313	38.100	39.745	39.951	39.919	39.754	39.391	39.328	39.629	40.459	40.499	40.437	40.663	40.214	37.882	37.354	37.454	37.796	39.714	40.423	39.960	38.336	37.436	37.299	36.975	36.956	37.048	37.030	36.943	37.016	36.965	37.103	37.071	37.016	37.126	37.130	37.130	37.116	37.203	37.162	37.244	37.299	37.505	37.591	38.273	39.834	40.641	39.812	38.806	40.499	41.699	42.191	42.559	42.900	43.083	43.296	43.113	43.109	43.244	43.187	43.166	42.957	43.166	43.000	43.031	43.122	43.009	42.882	42.874	42.948	42.952	42.961	42.948	43.183	43.396	43.592	43.735	43.009	41.359	40.013	40.134	40.201	40.116	39.494	39.395	38.454	37.673	37.914	38.995	39.633	39.946	39.933	39.463	39.449	39.036	38.824	38.923	39.584	39.924	40.080	40.094	39.982	39.256	38.445	38.286
