 ,Mask_image,Object,Image,Date,Time,Obj_area,Obj_mean_temp,Obj_min_temp,Obj_max_temp,Obj_st_dev_temp
353,leaves,2,IR_8452,2019-12-10,02:06:08,669,21.344,20.194,22.890,0.530
354,leaves,2,IR_8454,2019-12-10,02:11:38,669,20.891,19.922,22.506,0.516
355,leaves,2,IR_8456,2019-12-10,02:17:09,669,21.179,20.162,22.615,0.488
356,leaves,2,IR_8458,2019-12-10,02:22:39,669,21.238,20.233,22.646,0.513
357,leaves,2,IR_8460,2019-12-10,02:28:09,669,20.993,19.948,22.418,0.512
358,leaves,2,IR_8462,2019-12-10,02:33:40,669,20.944,20.191,22.057,0.356
359,leaves,2,IR_8464,2019-12-10,02:39:10,669,21.002,19.986,22.416,0.489
360,leaves,2,IR_8466,2019-12-10,02:44:41,669,20.685,19.995,21.980,0.392
361,leaves,2,IR_8468,2019-12-10,02:50:11,669,21.232,20.317,22.686,0.499
362,leaves,2,IR_8472,2019-12-10,03:01:12,669,21.361,20.442,22.667,0.464
363,leaves,2,IR_8474,2019-12-10,03:06:42,669,21.312,20.535,22.564,0.398
364,leaves,2,IR_8476,2019-12-10,03:12:12,669,21.294,20.515,22.565,0.390
365,leaves,2,IR_8478,2019-12-10,03:17:43,669,20.840,20.160,21.875,0.331
366,leaves,2,IR_8480,2019-12-10,03:23:13,669,20.977,20.258,22.200,0.377
367,leaves,2,IR_8482,2019-12-10,03:28:43,669,21.074,20.251,22.361,0.406
368,leaves,2,IR_8484,2019-12-10,03:34:14,669,21.172,20.288,22.430,0.458
369,leaves,2,IR_8486,2019-12-10,03:39:44,669,21.063,20.138,22.543,0.502
370,leaves,2,IR_8488,2019-12-10,03:45:15,669,20.762,19.816,22.256,0.488
371,leaves,2,IR_8490,2019-12-10,03:50:45,669,20.977,20.271,22.261,0.402
372,leaves,2,IR_8492,2019-12-10,03:56:15,669,20.825,19.954,22.163,0.442
373,leaves,2,IR_8494,2019-12-10,04:01:46,669,20.671,19.639,21.947,0.460
374,leaves,2,IR_8496,2019-12-10,04:12:45,669,20.369,19.477,21.603,0.449
375,leaves,2,IR_8500,2019-12-10,04:23:46,669,20.609,19.868,21.909,0.444
376,leaves,2,IR_8502,2019-12-10,04:29:16,669,20.547,19.698,21.841,0.442
377,leaves,2,IR_8504,2019-12-10,04:34:47,669,20.701,19.750,22.056,0.467
378,leaves,2,IR_8506,2019-12-10,04:40:17,669,20.788,19.841,22.024,0.441
379,leaves,2,IR_8508,2019-12-10,04:45:48,669,20.267,19.480,21.512,0.408
380,leaves,2,IR_8510,2019-12-10,04:51:18,669,20.206,19.406,21.424,0.444
381,leaves,2,IR_8512,2019-12-10,04:56:48,669,20.457,19.658,21.764,0.460
382,leaves,2,IR_8514,2019-12-10,05:02:19,669,20.502,19.655,21.760,0.440
383,leaves,2,IR_8516,2019-12-10,05:07:49,669,20.460,19.597,21.671,0.405
384,leaves,2,IR_8518,2019-12-10,05:13:19,669,20.648,19.727,21.760,0.460
385,leaves,2,IR_8520,2019-12-10,05:18:50,669,20.808,19.898,22.031,0.470
386,leaves,2,IR_8522,2019-12-10,05:24:20,669,20.269,19.296,21.632,0.449
387,leaves,2,IR_8524,2019-12-10,05:29:50,669,20.262,19.360,21.658,0.471
388,leaves,2,IR_8526,2019-12-10,05:35:21,669,20.473,19.383,21.789,0.476
389,leaves,2,IR_8530,2019-12-10,05:46:21,669,20.415,19.343,21.717,0.449
390,leaves,2,IR_8532,2019-12-10,05:51:52,669,20.438,19.312,21.747,0.453
391,leaves,2,IR_8536,2019-12-10,06:02:52,669,20.528,19.468,21.932,0.461
392,leaves,2,IR_8538,2019-12-10,06:08:23,669,20.803,19.568,22.203,0.509
393,leaves,2,IR_8540,2019-12-10,06:13:53,669,20.843,19.683,22.288,0.488
394,leaves,2,IR_8542,2019-12-10,06:19:24,669,20.938,19.940,22.317,0.432
395,leaves,2,IR_8544,2019-12-10,06:24:54,669,21.193,20.083,22.463,0.449
396,leaves,2,IR_8546,2019-12-10,06:30:24,669,21.820,20.770,23.080,0.406
397,leaves,2,IR_8548,2019-12-10,06:35:55,669,22.167,21.074,23.468,0.439
398,leaves,2,IR_8550,2019-12-10,06:41:25,669,22.725,21.760,23.802,0.392
399,leaves,2,IR_8552,2019-12-10,06:46:55,669,22.969,22.096,23.978,0.348
400,leaves,2,IR_8554,2019-12-10,06:52:26,669,23.568,22.803,24.449,0.331
401,leaves,2,IR_8556,2019-12-10,06:57:56,669,24.118,23.343,24.902,0.301
402,leaves,2,IR_8558,2019-12-10,07:03:26,669,25.046,24.398,25.674,0.261
403,leaves,2,IR_8562,2019-12-10,07:14:27,669,26.970,26.131,29.489,0.597
404,leaves,2,IR_8564,2019-12-10,07:19:58,669,27.713,26.805,30.118,0.649
405,leaves,2,IR_8566,2019-12-10,07:25:28,669,28.679,27.616,31.721,0.796
406,leaves,2,IR_8568,2019-12-10,07:30:58,669,29.003,27.766,31.870,0.873
407,leaves,2,IR_8570,2019-12-10,07:36:29,669,29.995,28.432,32.814,0.921
408,leaves,2,IR_8574,2019-12-10,07:47:29,669,31.190,29.209,34.211,0.935
409,leaves,2,IR_8576,2019-12-10,07:53:00,669,31.710,29.617,34.423,0.872
410,leaves,2,IR_8578,2019-12-10,07:58:30,669,32.746,31.003,35.420,0.834
411,leaves,2,IR_8580,2019-12-10,08:04:01,669,32.601,30.914,35.536,0.883
412,leaves,2,IR_8582,2019-12-10,08:09:31,669,32.728,30.891,35.818,0.940
413,leaves,2,IR_8584,2019-12-10,08:15:01,669,32.838,31.153,35.602,0.867
414,leaves,2,IR_8586,2019-12-10,08:20:32,669,32.370,30.757,35.018,0.873
415,leaves,2,IR_8588,2019-12-10,08:26:02,669,33.113,31.462,35.664,0.869
416,leaves,2,IR_8590,2019-12-10,08:31:33,669,33.132,31.430,35.950,0.936
417,leaves,2,IR_8596,2019-12-10,08:48:04,669,34.741,32.709,38.077,0.958
418,leaves,2,IR_8598,2019-12-10,08:53:34,669,35.385,33.442,38.820,0.985
419,leaves,2,IR_8600,2019-12-10,08:59:05,669,35.863,33.737,39.275,0.982
420,leaves,2,IR_8602,2019-12-10,09:04:35,669,36.062,34.203,39.098,0.952
421,leaves,2,IR_8604,2019-12-10,09:10:05,669,35.537,33.670,38.045,0.942
422,leaves,2,IR_8606,2019-12-10,09:15:36,669,35.690,33.838,38.113,0.904
423,leaves,2,IR_8608,2019-12-10,09:21:06,669,35.803,33.970,38.838,0.962
424,leaves,2,IR_8610,2019-12-10,09:26:37,669,36.632,34.601,40.025,1.057
425,leaves,2,IR_8612,2019-12-10,09:32:07,669,36.415,34.472,39.464,1.068
426,leaves,2,IR_8614,2019-12-10,09:37:38,669,36.859,34.839,40.434,1.087
427,leaves,2,IR_8616,2019-12-10,09:43:08,669,37.108,35.132,40.306,1.020
428,leaves,2,IR_8622,2019-12-10,09:59:39,669,37.795,35.980,40.907,0.972
429,leaves,2,IR_8624,2019-12-10,10:05:10,669,37.966,36.044,40.626,0.960
430,leaves,2,IR_8626,2019-12-10,10:10:40,669,38.264,36.188,41.204,0.999
431,leaves,2,IR_8628,2019-12-10,10:16:10,669,38.156,36.217,41.438,1.039
432,leaves,2,IR_8630,2019-12-10,10:21:41,669,38.582,36.374,43.038,1.226
433,leaves,2,IR_8632,2019-12-10,10:27:11,669,39.324,37.045,43.426,1.307
434,leaves,2,IR_8634,2019-12-10,10:32:42,669,41.059,38.799,45.430,1.266
435,leaves,2,IR_8636,2019-12-10,10:38:12,669,40.236,37.890,44.165,1.270
436,leaves,2,IR_8638,2019-12-10,10:43:43,669,40.476,37.750,44.574,1.360
437,leaves,2,IR_8640,2019-12-10,10:49:13,669,39.851,37.580,43.025,1.115
438,leaves,2,IR_8642,2019-12-10,10:54:43,669,40.745,37.766,45.068,1.443
439,leaves,2,IR_8644,2019-12-10,11:00:14,669,41.384,38.468,45.540,1.443
440,leaves,2,IR_8646,2019-12-10,11:05:44,669,42.188,39.444,46.550,1.269
441,leaves,2,IR_8648,2019-12-10,11:11:15,669,41.848,38.864,46.117,1.312
442,leaves,2,IR_8650,2019-12-10,11:16:45,669,42.356,39.384,44.971,1.185
443,leaves,2,IR_8652,2019-12-10,11:22:16,669,42.601,39.513,46.637,1.314
444,leaves,2,IR_8654,2019-12-10,11:27:46,669,42.374,39.518,46.809,1.263
445,leaves,2,IR_8656,2019-12-10,11:33:16,669,41.993,39.065,45.793,1.324
446,leaves,2,IR_8658,2019-12-10,11:38:47,669,41.381,38.935,44.269,1.053
447,leaves,2,IR_8660,2019-12-10,11:44:17,669,42.025,39.026,45.973,1.309
448,leaves,2,IR_8662,2019-12-10,11:49:48,669,43.492,39.901,48.742,1.536
449,leaves,2,IR_8664,2019-12-10,11:55:18,669,43.705,40.321,48.152,1.506
450,leaves,2,IR_8666,2019-12-10,12:00:48,669,42.663,39.886,45.802,1.220
451,leaves,2,IR_8668,2019-12-10,12:06:19,669,42.057,39.618,45.030,1.091
452,leaves,2,IR_8670,2019-12-10,12:11:49,669,41.831,39.071,45.591,1.197
453,leaves,2,IR_8674,2019-12-10,12:22:50,669,41.737,39.325,45.000,1.059
454,leaves,2,IR_8676,2019-12-10,12:28:21,669,40.399,38.230,42.873,0.979
455,leaves,2,IR_8680,2019-12-10,12:39:22,669,45.124,40.955,51.104,1.764
456,leaves,2,IR_8682,2019-12-10,12:44:52,669,42.863,40.616,45.702,1.022
457,leaves,2,IR_8684,2019-12-10,12:50:22,669,41.314,38.936,44.058,1.080
458,leaves,2,IR_8686,2019-12-10,12:55:53,669,41.948,39.750,44.386,0.960
459,leaves,2,IR_8688,2019-12-10,13:01:23,669,40.812,38.969,43.227,0.868
460,leaves,2,IR_8690,2019-12-10,13:06:54,669,41.210,39.017,43.469,0.893
461,leaves,2,IR_8692,2019-12-10,13:12:24,669,42.444,39.708,45.062,1.149
462,leaves,2,IR_8694,2019-12-10,13:14:02,669,42.055,39.808,44.528,0.969
463,leaves,2,IR_8696,2019-12-10,13:15:41,669,41.786,39.672,44.352,0.940
464,leaves,2,IR_8698,2019-12-10,13:21:12,669,41.523,39.268,43.990,0.991
465,leaves,2,IR_8700,2019-12-10,13:26:42,669,41.176,39.699,43.329,0.745
466,leaves,2,IR_8702,2019-12-10,13:32:13,669,40.178,38.441,42.332,0.782
467,leaves,2,IR_8704,2019-12-10,13:37:43,669,39.732,38.218,41.790,0.748
468,leaves,2,IR_8706,2019-12-10,13:43:13,669,39.442,37.379,41.514,0.836
469,leaves,2,IR_8708,2019-12-10,13:48:44,669,40.202,38.792,42.129,0.653
470,leaves,2,IR_8710,2019-12-10,13:54:14,669,39.210,37.751,40.987,0.715
471,leaves,2,IR_8712,2019-12-10,13:59:45,669,39.168,37.916,40.622,0.530
472,leaves,2,IR_8714,2019-12-10,14:05:15,669,38.937,37.662,40.582,0.592
473,leaves,2,IR_8716,2019-12-10,14:10:46,669,39.159,37.541,41.289,0.680
474,leaves,2,IR_8718,2019-12-10,14:16:16,669,38.460,37.127,40.073,0.649
475,leaves,2,IR_8720,2019-12-10,14:21:46,669,38.537,36.893,40.532,0.738
476,leaves,2,IR_8722,2019-12-10,14:27:17,669,38.011,36.712,39.822,0.630
477,leaves,2,IR_8724,2019-12-10,14:32:47,669,37.394,36.339,38.804,0.560
478,leaves,2,IR_8728,2019-12-10,14:43:48,669,35.935,34.777,37.473,0.573
479,leaves,2,IR_8730,2019-12-10,14:49:18,669,35.471,34.415,36.824,0.532
480,leaves,2,IR_8732,2019-12-10,14:54:49,669,35.358,34.471,36.693,0.503
481,leaves,2,IR_8734,2019-12-10,15:00:19,669,34.958,33.961,36.312,0.531
482,leaves,2,IR_8736,2019-12-10,15:05:50,669,34.883,33.773,36.257,0.543
483,leaves,2,IR_8738,2019-12-10,15:11:20,669,34.280,33.434,35.559,0.485
484,leaves,2,IR_8740,2019-12-10,15:16:50,669,34.357,33.417,35.678,0.494
485,leaves,2,IR_8742,2019-12-10,15:22:21,669,35.523,34.528,36.533,0.447
486,leaves,2,IR_8744,2019-12-10,15:27:51,669,35.866,34.531,36.970,0.526
487,leaves,2,IR_8746,2019-12-10,15:33:22,669,34.851,33.665,36.285,0.611
488,leaves,2,IR_8748,2019-12-10,15:38:52,669,35.253,34.091,36.540,0.566
489,leaves,2,IR_8750,2019-12-10,15:44:23,669,35.246,34.293,36.351,0.485
490,leaves,2,IR_8754,2019-12-10,15:55:23,669,34.197,33.188,35.559,0.559
491,leaves,2,IR_8756,2019-12-10,15:59:51,669,34.112,33.104,35.390,0.534
492,leaves,2,IR_8758,2019-12-10,16:05:21,669,34.577,33.592,35.821,0.534
493,leaves,2,IR_8760,2019-12-10,16:10:51,669,34.511,33.535,35.736,0.514
494,leaves,2,IR_8762,2019-12-10,16:16:22,669,33.997,32.953,35.271,0.519
